timestamp num_ops machine arquivo
1318919152181007 162 charroco 2011_10_18
1318919752181007 1452 charroco 2011_10_18
1318920352181007 125 charroco 2011_10_18
1318920952181007 130 charroco 2011_10_18
1318921552181007 1825 charroco 2011_10_18
1318922152181007 124 charroco 2011_10_18
1318922752181007 130 charroco 2011_10_18
1318923352181007 1453 charroco 2011_10_18
1318923952181007 151 charroco 2011_10_18
1318924552181007 129 charroco 2011_10_18
1318925152181007 1879 charroco 2011_10_18
1318925752181007 128 charroco 2011_10_18
1318926352181007 129 charroco 2011_10_18
1318926952181007 128 charroco 2011_10_18
1318927552181007 1691 charroco 2011_10_18
1318928152181007 129 charroco 2011_10_18
1318928752181007 128 charroco 2011_10_18
1318929352181007 2133 charroco 2011_10_18
1318929952181007 130 charroco 2011_10_18
1318930552181007 129 charroco 2011_10_18
1318931152181007 2532 charroco 2011_10_18
1318931752181007 129 charroco 2011_10_18
1318932352181007 128 charroco 2011_10_18
1318932952181007 2063 charroco 2011_10_18
1318933552181007 129 charroco 2011_10_18
1318934152181007 143 charroco 2011_10_18
1318934752181007 2404 charroco 2011_10_18
1318935352181007 129 charroco 2011_10_18
1318935952181007 128 charroco 2011_10_18
1318936552181007 1504 charroco 2011_10_18
1318937152181007 161 charroco 2011_10_18
1318937752181007 124 charroco 2011_10_18
1318938352181007 2415 charroco 2011_10_18
1318938952181007 130 charroco 2011_10_18
1318939552181007 129 charroco 2011_10_18
1318940152181007 3902 charroco 2011_10_18
1318940752181007 126 charroco 2011_10_18
1318941352181007 128 charroco 2011_10_18
1318941952181007 2089 charroco 2011_10_18
1318942552181007 2087 charroco 2011_10_18
1318943152181007 128 charroco 2011_10_18
1318943752181007 128 charroco 2011_10_18
1318944352181007 1982 charroco 2011_10_18
1318944952181007 139 charroco 2011_10_18
1318945552181007 128 charroco 2011_10_18
1318946152181007 2193 charroco 2011_10_18
1318946752181007 128 charroco 2011_10_18
1318947352181007 128 charroco 2011_10_18
1318947952181007 1779 charroco 2011_10_18
1318948552181007 128 charroco 2011_10_18
1318949152181007 128 charroco 2011_10_18
1318949752181007 1864 charroco 2011_10_18
1318950352181007 128 charroco 2011_10_18
1318950952181007 164 charroco 2011_10_18
1318951552181007 1539 charroco 2011_10_18
1318952152181007 128 charroco 2011_10_18
1318952752181007 128 charroco 2011_10_18
1318953352181007 1655 charroco 2011_10_18
1318953952181007 128 charroco 2011_10_18
1318954552181007 128 charroco 2011_10_18
1318955152181007 2047 charroco 2011_10_18
1318955752181007 128 charroco 2011_10_18
1318956352181007 128 charroco 2011_10_18
1318956952181007 1981 charroco 2011_10_18
1318957552181007 128 charroco 2011_10_18
1318958152181007 128 charroco 2011_10_18
1318958752181007 2396 charroco 2011_10_18
1318959352181007 131 charroco 2011_10_18
1318959952181007 129 charroco 2011_10_18
1318960552181007 3886 charroco 2011_10_18
1318961152181007 128 charroco 2011_10_18
1318961752181007 128 charroco 2011_10_18
1318962352181007 3825 charroco 2011_10_18
1318962952181007 128 charroco 2011_10_18
1318963552181007 128 charroco 2011_10_18
1318964152181007 6006 charroco 2011_10_18
1318964752181007 129 charroco 2011_10_18
1318965352181007 156 charroco 2011_10_18
1318965952181007 5094 charroco 2011_10_18
1318966552181007 125 charroco 2011_10_18
1318967152181007 130 charroco 2011_10_18
1318967752181007 2825 charroco 2011_10_18
1318968352181007 12798 charroco 2011_10_18
1318968952181007 128 charroco 2011_10_18
1318969552181007 129 charroco 2011_10_18
1318970152181007 18174 charroco 2011_10_18
1318970752181007 128 charroco 2011_10_18
1318971352181007 129 charroco 2011_10_18
1318971952181007 7866 charroco 2011_10_18
1318972552181007 128 charroco 2011_10_18
1318973152181007 129 charroco 2011_10_18
1318973752181007 3309 charroco 2011_10_18
1318974352181007 1208 charroco 2011_10_18
1318974952181007 128 charroco 2011_10_18
1318975552181007 1836 charroco 2011_10_18
1318976152181007 2454 charroco 2011_10_18
1318976752181007 130 charroco 2011_10_18
1318977352181007 1717 charroco 2011_10_18
1318977952181007 126 charroco 2011_10_18
1318978552181007 129 charroco 2011_10_18
1318979152181007 129 charroco 2011_10_18
1318979752181007 1834 charroco 2011_10_18
1318980352181007 131 charroco 2011_10_18
1318980952181007 2025 charroco 2011_10_18
1318981552181007 669 charroco 2011_10_18
1318982152181007 130 charroco 2011_10_18
1318982752181007 129 charroco 2011_10_18
1318983352181007 2501 charroco 2011_10_18
1318983952181007 129 charroco 2011_10_18
1318984552181007 127 charroco 2011_10_18
1318985152181007 2970 charroco 2011_10_18
1318985752181007 130 charroco 2011_10_18
1318986352181007 128 charroco 2011_10_18
1318986952181007 2007 charroco 2011_10_18
1318987552181007 129 charroco 2011_10_18
1318988152181007 128 charroco 2011_10_18
1318988752181007 2352 charroco 2011_10_18
1318989352181007 773 charroco 2011_10_18
1318989952181007 128 charroco 2011_10_18
1318990552181007 1665 charroco 2011_10_18
1318991152181007 131 charroco 2011_10_18
1318991752181007 128 charroco 2011_10_18
1318992352181007 1292 charroco 2011_10_18
1318992952181007 131 charroco 2011_10_18
1318967152181007 53 gupi 2011_10_18
1318967752181007 17706 gupi 2011_10_18
1318968952181007 2374 gupi 2011_10_18
1318969552181007 450 gupi 2011_10_18
1318973752181007 17 gupi 2011_10_18
1318974352181007 127 gupi 2011_10_18
1318974952181007 32 gupi 2011_10_18
1318975552181007 12 gupi 2011_10_18
1318976152181007 139 gupi 2011_10_18
1318976752181007 36 gupi 2011_10_18
1318985152181007 146 gupi 2011_10_18
1318985752181007 387 gupi 2011_10_18
1318989352181007 135 gupi 2011_10_18
1318989952181007 5 gupi 2011_10_18
1318935952181007 33 morcego 2011_10_18
1318953952181007 3 morcego 2011_10_18
1318954552181007 2 morcego 2011_10_18
1318959952181007 1 morcego 2011_10_18
1318973752181007 311 morcego 2011_10_18
1318907752181007 31 mussum 2011_10_18
1318908952181007 37 mussum 2011_10_18
1318910752181007 23 mussum 2011_10_18
1318911352181007 4 mussum 2011_10_18
1318911952181007 6 mussum 2011_10_18
1318912552181007 35 mussum 2011_10_18
1318914352181007 23 mussum 2011_10_18
1318914952181007 4 mussum 2011_10_18
1318916152181007 37 mussum 2011_10_18
1318917952181007 25 mussum 2011_10_18
1318918552181007 12 mussum 2011_10_18
1318919152181007 11 mussum 2011_10_18
1318919752181007 26 mussum 2011_10_18
1318921552181007 24 mussum 2011_10_18
1318922152181007 4 mussum 2011_10_18
1318923352181007 37 mussum 2011_10_18
1318923952181007 17 mussum 2011_10_18
1318924552181007 3 mussum 2011_10_18
1318925152181007 24 mussum 2011_10_18
1318925752181007 4 mussum 2011_10_18
1318926952181007 37 mussum 2011_10_18
1318928152181007 1 mussum 2011_10_18
1318928752181007 28 mussum 2011_10_18
1318929352181007 4 mussum 2011_10_18
1318930552181007 37 mussum 2011_10_18
1318932352181007 27 mussum 2011_10_18
1318932952181007 4 mussum 2011_10_18
1318934152181007 35 mussum 2011_10_18
1318935352181007 28 mussum 2011_10_18
1318936552181007 4 mussum 2011_10_18
1318937752181007 36 mussum 2011_10_18
1318938352181007 1 mussum 2011_10_18
1318938952181007 2 mussum 2011_10_18
1318939552181007 27 mussum 2011_10_18
1318940152181007 33 mussum 2011_10_18
1318940752181007 11 mussum 2011_10_18
1318941352181007 30 mussum 2011_10_18
1318941952181007 5 mussum 2011_10_18
1318942552181007 174818 mussum 2011_10_18
1318943152181007 103140 mussum 2011_10_18
1318943752181007 468 mussum 2011_10_18
1318944352181007 570 mussum 2011_10_18
1318944952181007 388 mussum 2011_10_18
1318945552181007 340 mussum 2011_10_18
1318946152181007 495 mussum 2011_10_18
1318946752181007 453 mussum 2011_10_18
1318947352181007 477 mussum 2011_10_18
1318947952181007 425 mussum 2011_10_18
1318948552181007 208 mussum 2011_10_18
1318949152181007 2932 mussum 2011_10_18
1318949752181007 2098 mussum 2011_10_18
1318950352181007 106 mussum 2011_10_18
1318950952181007 54 mussum 2011_10_18
1318951552181007 8 mussum 2011_10_18
1318952152181007 88 mussum 2011_10_18
1318952752181007 146 mussum 2011_10_18
1318953352181007 124 mussum 2011_10_18
1318953952181007 115 mussum 2011_10_18
1318954552181007 58 mussum 2011_10_18
1318955152181007 89 mussum 2011_10_18
1318955752181007 63 mussum 2011_10_18
1318956352181007 80 mussum 2011_10_18
1318956952181007 103 mussum 2011_10_18
1318957552181007 211 mussum 2011_10_18
1318958152181007 97 mussum 2011_10_18
1318958752181007 237 mussum 2011_10_18
1318959352181007 128 mussum 2011_10_18
1318959952181007 114 mussum 2011_10_18
1318960552181007 205 mussum 2011_10_18
1318961152181007 63 mussum 2011_10_18
1318961752181007 158 mussum 2011_10_18
1318962352181007 193 mussum 2011_10_18
1318962952181007 176 mussum 2011_10_18
1318963552181007 125 mussum 2011_10_18
1318964152181007 267 mussum 2011_10_18
1318964752181007 58 mussum 2011_10_18
1318965352181007 99 mussum 2011_10_18
1318965952181007 151 mussum 2011_10_18
1318966552181007 1377 mussum 2011_10_18
1318967152181007 1438 mussum 2011_10_18
1318967752181007 4376 mussum 2011_10_18
1318968352181007 8240 mussum 2011_10_18
1318968952181007 6750 mussum 2011_10_18
1318969552181007 4403 mussum 2011_10_18
1318970152181007 2978 mussum 2011_10_18
1318970752181007 5896 mussum 2011_10_18
1318971352181007 4298 mussum 2011_10_18
1318971952181007 784 mussum 2011_10_18
1318972552181007 115 mussum 2011_10_18
1318973152181007 116 mussum 2011_10_18
1318973752181007 90 mussum 2011_10_18
1318974352181007 137 mussum 2011_10_18
1318974952181007 120 mussum 2011_10_18
1318975552181007 57 mussum 2011_10_18
1318976152181007 92 mussum 2011_10_18
1318976752181007 158 mussum 2011_10_18
1318977352181007 62 mussum 2011_10_18
1318977952181007 93 mussum 2011_10_18
1318978552181007 136 mussum 2011_10_18
1318979152181007 96 mussum 2011_10_18
1318979752181007 76 mussum 2011_10_18
1318980352181007 157 mussum 2011_10_18
1318980952181007 100 mussum 2011_10_18
1318981552181007 258 mussum 2011_10_18
1318982152181007 341 mussum 2011_10_18
1318982752181007 330 mussum 2011_10_18
1318983352181007 316 mussum 2011_10_18
1318983952181007 363 mussum 2011_10_18
1318984552181007 308 mussum 2011_10_18
1318985152181007 363 mussum 2011_10_18
1318985752181007 450 mussum 2011_10_18
1318986352181007 333 mussum 2011_10_18
1318986952181007 306 mussum 2011_10_18
1318987552181007 379 mussum 2011_10_18
1318988152181007 337 mussum 2011_10_18
1318988752181007 351 mussum 2011_10_18
1318989352181007 322 mussum 2011_10_18
1318989952181007 382 mussum 2011_10_18
1318990552181007 268 mussum 2011_10_18
1318991152181007 329 mussum 2011_10_18
1318991752181007 367 mussum 2011_10_18
1318992352181007 344 mussum 2011_10_18
1318992952181007 356 mussum 2011_10_18
1318907152181007 45 ourico 2011_10_18
1318907752181007 47 ourico 2011_10_18
1318908352181007 45 ourico 2011_10_18
1318908952181007 39 ourico 2011_10_18
1318909552181007 10 ourico 2011_10_18
1318910152181007 48 ourico 2011_10_18
1318910752181007 47 ourico 2011_10_18
1318911352181007 43 ourico 2011_10_18
1318911952181007 70 ourico 2011_10_18
1318912552181007 62 ourico 2011_10_18
1318913152181007 55 ourico 2011_10_18
1318913752181007 4 ourico 2011_10_18
1318914352181007 32 ourico 2011_10_18
1318914952181007 41 ourico 2011_10_18
1318915552181007 92 ourico 2011_10_18
1318916152181007 23 ourico 2011_10_18
1318916752181007 44 ourico 2011_10_18
1318917352181007 44 ourico 2011_10_18
1318917952181007 51 ourico 2011_10_18
1318918552181007 57 ourico 2011_10_18
1318919152181007 64 ourico 2011_10_18
1318919752181007 29 ourico 2011_10_18
1318920352181007 51 ourico 2011_10_18
1318920952181007 47 ourico 2011_10_18
1318921552181007 51 ourico 2011_10_18
1318922152181007 53 ourico 2011_10_18
1318922752181007 44 ourico 2011_10_18
1318923352181007 53 ourico 2011_10_18
1318923952181007 4105 ourico 2011_10_18
1318925152181007 16 ourico 2011_10_18
1318925752181007 40 ourico 2011_10_18
1318926352181007 63 ourico 2011_10_18
1318926952181007 43 ourico 2011_10_18
1318927552181007 43 ourico 2011_10_18
1318928152181007 32 ourico 2011_10_18
1318928752181007 44 ourico 2011_10_18
1318929352181007 25 ourico 2011_10_18
1318929952181007 41 ourico 2011_10_18
1318930552181007 65 ourico 2011_10_18
1318931152181007 53 ourico 2011_10_18
1318931752181007 31 ourico 2011_10_18
1318932352181007 47 ourico 2011_10_18
1318932952181007 50 ourico 2011_10_18
1318933552181007 58 ourico 2011_10_18
1318934152181007 33 ourico 2011_10_18
1318934752181007 31 ourico 2011_10_18
1318935352181007 16 ourico 2011_10_18
1318935952181007 108 ourico 2011_10_18
1318936552181007 21 ourico 2011_10_18
1318937152181007 49 ourico 2011_10_18
1318937752181007 55 ourico 2011_10_18
1318938352181007 48 ourico 2011_10_18
1318938952181007 33 ourico 2011_10_18
1318939552181007 47 ourico 2011_10_18
1318940152181007 40 ourico 2011_10_18
1318940752181007 66 ourico 2011_10_18
1318941352181007 2010 ourico 2011_10_18
1318941952181007 568 ourico 2011_10_18
1318942552181007 104 ourico 2011_10_18
1318943152181007 535 ourico 2011_10_18
1318943752181007 298 ourico 2011_10_18
1318944352181007 491 ourico 2011_10_18
1318944952181007 543 ourico 2011_10_18
1318945552181007 1957 ourico 2011_10_18
1318946152181007 1579 ourico 2011_10_18
1318946752181007 9564 ourico 2011_10_18
1318947352181007 2327 ourico 2011_10_18
1318947952181007 2030 ourico 2011_10_18
1318948552181007 1427 ourico 2011_10_18
1318949152181007 1578 ourico 2011_10_18
1318949752181007 2801 ourico 2011_10_18
1318950352181007 2578 ourico 2011_10_18
1318950952181007 4117 ourico 2011_10_18
1318951552181007 3707 ourico 2011_10_18
1318952152181007 2749 ourico 2011_10_18
1318952752181007 3195 ourico 2011_10_18
1318953352181007 2601 ourico 2011_10_18
1318953952181007 2224 ourico 2011_10_18
1318954552181007 2234 ourico 2011_10_18
1318955152181007 2018 ourico 2011_10_18
1318955752181007 2252 ourico 2011_10_18
1318956352181007 2158 ourico 2011_10_18
1318956952181007 2751 ourico 2011_10_18
1318957552181007 2704 ourico 2011_10_18
1318958152181007 6114 ourico 2011_10_18
1318958752181007 8631 ourico 2011_10_18
1318959352181007 9758 ourico 2011_10_18
1318959952181007 2436 ourico 2011_10_18
1318960552181007 5597 ourico 2011_10_18
1318961152181007 3756 ourico 2011_10_18
1318961752181007 1766 ourico 2011_10_18
1318962352181007 1767 ourico 2011_10_18
1318962952181007 1916 ourico 2011_10_18
1318963552181007 1639 ourico 2011_10_18
1318964152181007 1872 ourico 2011_10_18
1318964752181007 2107 ourico 2011_10_18
1318965352181007 10635 ourico 2011_10_18
1318965952181007 1921 ourico 2011_10_18
1318966552181007 1739 ourico 2011_10_18
1318967152181007 807 ourico 2011_10_18
1318967752181007 49 ourico 2011_10_18
1318968352181007 70 ourico 2011_10_18
1318968952181007 17 ourico 2011_10_18
1318969552181007 1029 ourico 2011_10_18
1318970152181007 13264 ourico 2011_10_18
1318970752181007 1292 ourico 2011_10_18
1318971352181007 1278 ourico 2011_10_18
1318971952181007 1264 ourico 2011_10_18
1318972552181007 1120 ourico 2011_10_18
1318973152181007 1918 ourico 2011_10_18
1318973752181007 1702 ourico 2011_10_18
1318974352181007 960 ourico 2011_10_18
1318974952181007 1003 ourico 2011_10_18
1318975552181007 960 ourico 2011_10_18
1318976152181007 960 ourico 2011_10_18
1318976752181007 1054 ourico 2011_10_18
1318977352181007 960 ourico 2011_10_18
1318977952181007 960 ourico 2011_10_18
1318978552181007 987 ourico 2011_10_18
1318979152181007 952 ourico 2011_10_18
1318979752181007 1008 ourico 2011_10_18
1318980352181007 601 ourico 2011_10_18
1318980952181007 324 ourico 2011_10_18
1318981552181007 720 ourico 2011_10_18
1318982152181007 750 ourico 2011_10_18
1318982752181007 252 ourico 2011_10_18
1318983352181007 504 ourico 2011_10_18
1318983952181007 748 ourico 2011_10_18
1318984552181007 720 ourico 2011_10_18
1318985152181007 720 ourico 2011_10_18
1318985752181007 722 ourico 2011_10_18
1318986352181007 52 ourico 2011_10_18
1318986952181007 722 ourico 2011_10_18
1318987552181007 747 ourico 2011_10_18
1318988152181007 720 ourico 2011_10_18
1318988752181007 720 ourico 2011_10_18
1318989352181007 747 ourico 2011_10_18
1318989952181007 720 ourico 2011_10_18
1318990552181007 720 ourico 2011_10_18
1318991152181007 736 ourico 2011_10_18
1318991752181007 720 ourico 2011_10_18
1318992352181007 720 ourico 2011_10_18
1318992952181007 751 ourico 2011_10_18
1318907152181007 144824 palmito 2011_10_18
1318907752181007 144421 palmito 2011_10_18
1318908352181007 145075 palmito 2011_10_18
1318908952181007 144312 palmito 2011_10_18
1318909552181007 144165 palmito 2011_10_18
1318910152181007 145640 palmito 2011_10_18
1318910752181007 144311 palmito 2011_10_18
1318911352181007 144426 palmito 2011_10_18
1318911952181007 145096 palmito 2011_10_18
1318912552181007 144314 palmito 2011_10_18
1318913152181007 144163 palmito 2011_10_18
1318913752181007 145581 palmito 2011_10_18
1318914352181007 144304 palmito 2011_10_18
1318914952181007 144425 palmito 2011_10_18
1318915552181007 145045 palmito 2011_10_18
1318916152181007 144304 palmito 2011_10_18
1318916752181007 144668 palmito 2011_10_18
1318917352181007 136324 palmito 2011_10_18
1318967152181007 53 gupi 2011_10_18
1318967752181007 17706 gupi 2011_10_18
1318968952181007 2374 gupi 2011_10_18
1318969552181007 450 gupi 2011_10_18
1318973752181007 17 gupi 2011_10_18
1318974352181007 127 gupi 2011_10_18
1318974952181007 32 gupi 2011_10_18
1318975552181007 12 gupi 2011_10_18
1318976152181007 139 gupi 2011_10_18
1318976752181007 36 gupi 2011_10_18
1318985152181007 146 gupi 2011_10_18
1318985752181007 387 gupi 2011_10_18
1318989352181007 135 gupi 2011_10_18
1318989952181007 5 gupi 2011_10_18
1318935952181007 33 morcego 2011_10_18
1318953952181007 3 morcego 2011_10_18
1318954552181007 2 morcego 2011_10_18
1318959952181007 1 morcego 2011_10_18
1318973752181007 311 morcego 2011_10_18
1318907752181007 31 mussum 2011_10_18
1318908952181007 37 mussum 2011_10_18
1318910752181007 23 mussum 2011_10_18
1318911352181007 4 mussum 2011_10_18
1318911952181007 6 mussum 2011_10_18
1318912552181007 35 mussum 2011_10_18
1318914352181007 23 mussum 2011_10_18
1318914952181007 4 mussum 2011_10_18
1318916152181007 37 mussum 2011_10_18
1318917952181007 25 mussum 2011_10_18
1318918552181007 12 mussum 2011_10_18
1318919152181007 11 mussum 2011_10_18
1318919752181007 26 mussum 2011_10_18
1318921552181007 24 mussum 2011_10_18
1318922152181007 4 mussum 2011_10_18
1318923352181007 37 mussum 2011_10_18
1318923952181007 17 mussum 2011_10_18
1318924552181007 3 mussum 2011_10_18
1318925152181007 24 mussum 2011_10_18
1318925752181007 4 mussum 2011_10_18
1318926952181007 37 mussum 2011_10_18
1318928152181007 1 mussum 2011_10_18
1318928752181007 28 mussum 2011_10_18
1318929352181007 4 mussum 2011_10_18
1318930552181007 37 mussum 2011_10_18
1318932352181007 27 mussum 2011_10_18
1318932952181007 4 mussum 2011_10_18
1318934152181007 35 mussum 2011_10_18
1318935352181007 28 mussum 2011_10_18
1318936552181007 4 mussum 2011_10_18
1318937752181007 36 mussum 2011_10_18
1318938352181007 1 mussum 2011_10_18
1318938952181007 2 mussum 2011_10_18
1318939552181007 27 mussum 2011_10_18
1318940152181007 33 mussum 2011_10_18
1318940752181007 11 mussum 2011_10_18
1318941352181007 30 mussum 2011_10_18
1318941952181007 5 mussum 2011_10_18
1318942552181007 174818 mussum 2011_10_18
1318943152181007 103140 mussum 2011_10_18
1318943752181007 468 mussum 2011_10_18
1318944352181007 570 mussum 2011_10_18
1318944952181007 388 mussum 2011_10_18
1318945552181007 340 mussum 2011_10_18
1318946152181007 495 mussum 2011_10_18
1318946752181007 453 mussum 2011_10_18
1318947352181007 477 mussum 2011_10_18
1318947952181007 425 mussum 2011_10_18
1318948552181007 208 mussum 2011_10_18
1318949152181007 2932 mussum 2011_10_18
1318949752181007 2098 mussum 2011_10_18
1318950352181007 106 mussum 2011_10_18
1318950952181007 54 mussum 2011_10_18
1318951552181007 8 mussum 2011_10_18
1318952152181007 88 mussum 2011_10_18
1318952752181007 146 mussum 2011_10_18
1318953352181007 124 mussum 2011_10_18
1318953952181007 115 mussum 2011_10_18
1318954552181007 58 mussum 2011_10_18
1318955152181007 89 mussum 2011_10_18
1318955752181007 63 mussum 2011_10_18
1318956352181007 80 mussum 2011_10_18
1318956952181007 103 mussum 2011_10_18
1318957552181007 211 mussum 2011_10_18
1318958152181007 97 mussum 2011_10_18
1318958752181007 237 mussum 2011_10_18
1318959352181007 128 mussum 2011_10_18
1318959952181007 114 mussum 2011_10_18
1318960552181007 205 mussum 2011_10_18
1318961152181007 63 mussum 2011_10_18
1318961752181007 158 mussum 2011_10_18
1318962352181007 193 mussum 2011_10_18
1318962952181007 176 mussum 2011_10_18
1318963552181007 125 mussum 2011_10_18
1318964152181007 267 mussum 2011_10_18
1318964752181007 58 mussum 2011_10_18
1318965352181007 99 mussum 2011_10_18
1318965952181007 151 mussum 2011_10_18
1318966552181007 1377 mussum 2011_10_18
1318967152181007 1438 mussum 2011_10_18
1318967752181007 4376 mussum 2011_10_18
1318968352181007 8240 mussum 2011_10_18
1318968952181007 6750 mussum 2011_10_18
1318969552181007 4403 mussum 2011_10_18
1318970152181007 2978 mussum 2011_10_18
1318970752181007 5896 mussum 2011_10_18
1318971352181007 4298 mussum 2011_10_18
1318971952181007 784 mussum 2011_10_18
1318972552181007 115 mussum 2011_10_18
1318973152181007 116 mussum 2011_10_18
1318973752181007 90 mussum 2011_10_18
1318974352181007 137 mussum 2011_10_18
1318974952181007 120 mussum 2011_10_18
1318975552181007 57 mussum 2011_10_18
1318976152181007 92 mussum 2011_10_18
1318976752181007 158 mussum 2011_10_18
1318977352181007 62 mussum 2011_10_18
1318977952181007 93 mussum 2011_10_18
1318978552181007 136 mussum 2011_10_18
1318979152181007 96 mussum 2011_10_18
1318979752181007 76 mussum 2011_10_18
1318980352181007 157 mussum 2011_10_18
1318980952181007 100 mussum 2011_10_18
1318981552181007 258 mussum 2011_10_18
1318982152181007 341 mussum 2011_10_18
1318982752181007 330 mussum 2011_10_18
1318983352181007 316 mussum 2011_10_18
1318983952181007 363 mussum 2011_10_18
1318984552181007 308 mussum 2011_10_18
1318985152181007 363 mussum 2011_10_18
1318985752181007 450 mussum 2011_10_18
1318986352181007 333 mussum 2011_10_18
1318986952181007 306 mussum 2011_10_18
1318987552181007 379 mussum 2011_10_18
1318988152181007 337 mussum 2011_10_18
1318988752181007 351 mussum 2011_10_18
1318989352181007 322 mussum 2011_10_18
1318989952181007 382 mussum 2011_10_18
1318990552181007 268 mussum 2011_10_18
1318991152181007 329 mussum 2011_10_18
1318991752181007 367 mussum 2011_10_18
1318992352181007 344 mussum 2011_10_18
1318992952181007 356 mussum 2011_10_18
1318907152181007 45 ourico 2011_10_18
1318907752181007 47 ourico 2011_10_18
1318908352181007 45 ourico 2011_10_18
1318908952181007 39 ourico 2011_10_18
1318909552181007 10 ourico 2011_10_18
1318910152181007 48 ourico 2011_10_18
1318910752181007 47 ourico 2011_10_18
1318911352181007 43 ourico 2011_10_18
1318911952181007 70 ourico 2011_10_18
1318912552181007 62 ourico 2011_10_18
1318913152181007 55 ourico 2011_10_18
1318913752181007 4 ourico 2011_10_18
1318914352181007 32 ourico 2011_10_18
1318914952181007 41 ourico 2011_10_18
1318915552181007 92 ourico 2011_10_18
1318916152181007 23 ourico 2011_10_18
1318916752181007 44 ourico 2011_10_18
1318917352181007 44 ourico 2011_10_18
1318917952181007 51 ourico 2011_10_18
1318918552181007 57 ourico 2011_10_18
1318919152181007 64 ourico 2011_10_18
1318919752181007 29 ourico 2011_10_18
1318920352181007 51 ourico 2011_10_18
1318920952181007 47 ourico 2011_10_18
1318921552181007 51 ourico 2011_10_18
1318922152181007 53 ourico 2011_10_18
1318922752181007 44 ourico 2011_10_18
1318923352181007 53 ourico 2011_10_18
1318923952181007 4105 ourico 2011_10_18
1318925152181007 16 ourico 2011_10_18
1318925752181007 40 ourico 2011_10_18
1318926352181007 63 ourico 2011_10_18
1318926952181007 43 ourico 2011_10_18
1318927552181007 43 ourico 2011_10_18
1318928152181007 32 ourico 2011_10_18
1318928752181007 44 ourico 2011_10_18
1318929352181007 25 ourico 2011_10_18
1318929952181007 41 ourico 2011_10_18
1318930552181007 65 ourico 2011_10_18
1318931152181007 53 ourico 2011_10_18
1318931752181007 31 ourico 2011_10_18
1318932352181007 47 ourico 2011_10_18
1318932952181007 50 ourico 2011_10_18
1318933552181007 58 ourico 2011_10_18
1318934152181007 33 ourico 2011_10_18
1318934752181007 31 ourico 2011_10_18
1318935352181007 16 ourico 2011_10_18
1318935952181007 108 ourico 2011_10_18
1318936552181007 21 ourico 2011_10_18
1318937152181007 49 ourico 2011_10_18
1318937752181007 55 ourico 2011_10_18
1318938352181007 48 ourico 2011_10_18
1318938952181007 33 ourico 2011_10_18
1318939552181007 47 ourico 2011_10_18
1318940152181007 40 ourico 2011_10_18
1318940752181007 66 ourico 2011_10_18
1318941352181007 2010 ourico 2011_10_18
1318941952181007 568 ourico 2011_10_18
1318942552181007 104 ourico 2011_10_18
1318943152181007 535 ourico 2011_10_18
1318943752181007 298 ourico 2011_10_18
1318944352181007 491 ourico 2011_10_18
1318944952181007 543 ourico 2011_10_18
1318945552181007 1957 ourico 2011_10_18
1318946152181007 1579 ourico 2011_10_18
1318946752181007 9564 ourico 2011_10_18
1318947352181007 2327 ourico 2011_10_18
1318947952181007 2030 ourico 2011_10_18
1318948552181007 1427 ourico 2011_10_18
1318949152181007 1578 ourico 2011_10_18
1318949752181007 2801 ourico 2011_10_18
1318950352181007 2578 ourico 2011_10_18
1318950952181007 4117 ourico 2011_10_18
1318951552181007 3707 ourico 2011_10_18
1318952152181007 2749 ourico 2011_10_18
1318952752181007 3195 ourico 2011_10_18
1318953352181007 2601 ourico 2011_10_18
1318953952181007 2224 ourico 2011_10_18
1318954552181007 2234 ourico 2011_10_18
1318955152181007 2018 ourico 2011_10_18
1318955752181007 2252 ourico 2011_10_18
1318956352181007 2158 ourico 2011_10_18
1318956952181007 2751 ourico 2011_10_18
1318957552181007 2704 ourico 2011_10_18
1318958152181007 6114 ourico 2011_10_18
1318958752181007 8631 ourico 2011_10_18
1318959352181007 9758 ourico 2011_10_18
1318959952181007 2436 ourico 2011_10_18
1318960552181007 5597 ourico 2011_10_18
1318961152181007 3756 ourico 2011_10_18
1318961752181007 1766 ourico 2011_10_18
1318962352181007 1767 ourico 2011_10_18
1318962952181007 1916 ourico 2011_10_18
1318963552181007 1639 ourico 2011_10_18
1318964152181007 1872 ourico 2011_10_18
1318964752181007 2107 ourico 2011_10_18
1318965352181007 10635 ourico 2011_10_18
1318965952181007 1921 ourico 2011_10_18
1318966552181007 1739 ourico 2011_10_18
1318967152181007 807 ourico 2011_10_18
1318967752181007 49 ourico 2011_10_18
1318968352181007 70 ourico 2011_10_18
1318968952181007 17 ourico 2011_10_18
1318969552181007 1029 ourico 2011_10_18
1318970152181007 13264 ourico 2011_10_18
1318970752181007 1292 ourico 2011_10_18
1318971352181007 1278 ourico 2011_10_18
1318971952181007 1264 ourico 2011_10_18
1318972552181007 1120 ourico 2011_10_18
1318973152181007 1918 ourico 2011_10_18
1318973752181007 1702 ourico 2011_10_18
1318974352181007 960 ourico 2011_10_18
1318974952181007 1003 ourico 2011_10_18
1318975552181007 960 ourico 2011_10_18
1318976152181007 960 ourico 2011_10_18
1318976752181007 1054 ourico 2011_10_18
1318977352181007 960 ourico 2011_10_18
1318977952181007 960 ourico 2011_10_18
1318978552181007 987 ourico 2011_10_18
1318979152181007 952 ourico 2011_10_18
